,product_id,title,link,discount_price,regular_price,brand
108,42549,"Veterinary Diets OM St/Ox Obesity Management Сухой диетический корм для снижения избыточной массы тела у кошек, 350 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Purina_Veterinary_Diets_OM_dieticheskiy_suhoy_korm_dlya_koshek_pri_ogirenii.html?offer=42550,4295,4295,PRO PLAN® Veterinary Diets
109,42551,"Veterinary Diets EN ST/OX Gastrointestinal Сухой корм для котят и взрослых кошек для снижения проявлений кишечных расстройств, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Purina_Veterinary_Diets_EN_dieticheskiy_suhoy_korm_dlya_koshek_pri_patologiyah_GKT.html?offer=42552,3899,3899,PRO PLAN® Veterinary Diets
110,43029,"Indoor 27 Home Life Сухой корм для домашних кошек в возрасте от 1 до 7 лет, 0,2 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Indoor_27_suhoy_korm_dlya_domashnih_koshek.html?offer=45710,2140,2517,Royal Canin
111,146222,"WOW Сухой корм для стерилизованных кошек с цыпленком, 350 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-cyplenkom.html?offer=146223,867,867,AlphaPet
112,84511,"Корм сухой для кошек Роял Канин Стерилайзд 12+, пак. 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-royal-kanin-sterilayzd-12-pak-400-g.html?offer=31128,2019,2375,Royal Canin
113,81102,"Hairball корм для домашних кошек, часто страдающих от скопления комков шерсти в желудке, с курицей, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/monge-cat-hairball-korm-dlya-koshek-dlya-vyvedeniya-shersti-1-5-kg.html?offer=81103,1945,1945,Monge
114,41893,"Elegant Adult Сухой корм для здоровья шерсти и кожи взрослых кошек, с лососем, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_suhoy_korm_dlya_koshek_s_chuvstvitelnoy_kogey_so_vkusomososya_i_risa.html?offer=41895,1943,1943,PRO PLAN®
115,47099,"Delicate сухой корм для котят при чувствительном пищеварении с индейкой, 200 г",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/Pro_Plan_Delicate_suhoy_korm_dlya_kotyat_chuvstvitelnoe_pishchevarenie_indeyka.html?offer=42948,1875,1875,PRO PLAN®
116,146219,"WOW Сухой корм для взрослых кошек с говядиной и печенью, 350 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-s-govyadinoy-i-pechenyu.html?offer=146221,885,885,AlphaPet
117,142891,"Корм для кошек с чувствительным пищеварением с индейкой, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy.html?offer=142897,889,1045,DELICANA
118,142895,"Корм для стерилизованных кошек с кроликом, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-dlya-sterilizovannyh-koshek-s-krolikom.html?offer=142899,1045,1045,DELICANA
119,155314,"Adult Sterilized Lightness Сухой корм для стерилизованных кошек, с уткой, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-laytness-s-utkoy-300-g.html?offer=155317,1349,1349,UNICA
120,41902,"Hair and Skin Care 33 Сухой корм для поддержания здоровья кожи и шерсти у взрослых кошек, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Hair_Skin_33_suhoy_korm_dlya_koshek_dlya_zdorovya_shersti_i_kogi.html?offer=48615,3115,3115,Royal Canin
121,43422,"Hairball Care Сухой корм для профилактики образования волосяных комочков в ЖКТ у взрослых кошек, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Intense_Hairball_34_suhoy_korm_dlya_koshek_dlya_vyvoda_shersti.html?offer=41909,685,685,Royal Canin
122,137190,"OCEAN CAT корм сухой для взрослых кошек, с сельдью, тыквой и апельсином, 300гр",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-oushen-ket-seld-tykva-i-apelsin-dlya-vzroslyh-koshek-300g.html?offer=137193,3955,3955,Farmina
123,146686,"Indoor сухой корм для кошек с ягненком, рисом и горохом, 350 гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-indor-s-yagnenkom-risom-i-gorohom.html?offer=146688,1839,1839,UNICA
124,119994,"Vet Life Neutered Male диетический сухой корм для стерилизованных котов, с курицей, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-neutered-male-400-gr.html?offer=119995,915,915,Farmina
125,139524,"Premium Cat Sensitive сухой корм для кошек с чувствительным пищеварением с ягненком и индейкой, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/premium-cat-sensitive-suhoy-korm-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-yagnenkom-i-indeykoy-400g.html?offer=139527,1180,1475,Brit
126,137903,"Корм сухой для котят курица, 400г",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-kurica.html?offer=139515,996,1245,Brit
127,146689,"Outdoor сухой корм для кошек с уткой, рисом и апельсинами, 350 гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-autdor-s-utkoy-risom-i-apelsinami.html?offer=146691,1839,1839,UNICA
128,111427,корм для стерилизованных кошек с форелью,https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-dlya-sterilizovannyh-koshek-s-forelyu1.html?offer=111428,10329,10329,Monge
129,104632,"Science Plan Сухой корм для взрослых кошек для поддержания жизненной энергии и иммунитета, с уткой, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-hills-science-plan-dlya-vzroslyh-koshek-dlya-podderzhaniya-zhiznennoy-energii-i-immuniteta-s-utkoy-300-g.html?offer=104635,2579,2579,Hills
130,139516,"Premium Cat Adult Chicken сухой корм для взрослых кошек с курицей, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/premium-cat-adult-chicken-suhoy-korm-dlya-vzroslyh-koshek-s-kuricey-400g.html?offer=139519,1004,1255,Brit
131,42561,"Diabetic DS46 Сухой корм для кошек при сахарном диабете, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Royal_Canin_Diabetic_dieticheskiy_suhoy_korm_dlya_koshek_pri_saharnom_diabete.html?offer=42562,3155,3155,Royal Canin
132,111435,"Cat Adult корм сухой для взрослых кошек с курицей, 10кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-dlya-vzroslyh-koshek-s-kuricey.html?offer=111436,8849,8849,Monge
133,79957,"Urinary Care Сухой корм при профилактике мочекаменной болезни для взрослых кошек, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-royal-kanin-dlya-koshek-urinari-pak-2-kg.html?offer=79958,3115,3115,Royal Canin
134,146984,"Kitten Development сухой корм для котят с курицей, 300 гр",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-s-kuricey.html?offer=146986,1249,1249,UNICA
135,142893,"Корм для стерилизованных кошек с лососем, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-dlya-sterilizovannyh-koshek-s-lososem.html?offer=142898,1045,1045,DELICANA
136,41993,"Science Plan Сухой корм для котят для здорового роста и развития, с курицей, 300 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/Hills_suhoy_korm_dlya_kotyat_i_beremennyh_koshek_kuritsey.html?offer=104595,2480,2480,Hills
137,41952,"Fit 32 Regular Сухой корм для бывающих на улице кошек в возрасте от 1 до 7 лет, 0,2 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Fit_32_suhoy_korm_dlya_koshek_s_umerennoy_aktivnostyu.html?offer=45707,1917,2255,Royal Canin
138,81096,"Kitten корм для здорового роста котят в возрасте от 1 до 12 месяцев, беременных и кормящих кошек, с курицей, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/monge-cat-korm-dlya-kotyat-1-5-kg.html?offer=81097,1999,1999,Monge
139,137202,"OCEAN CAT корм сухой для взрослых кошек, с треской, спельтой, овсом и апельсином, 300гр",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-oushen-ket-treska-spelta-oves-i-apelsin-dlya-vzroslyh-koshek-300g.html?offer=137205,3955,3955,Farmina
140,119996,"Vet Life Neutered Female диетический сухой корм для стерилизованных кошек, с курицей, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-neutered-female-400-gr.html?offer=119997,915,915,Farmina
141,146269,"Корм сухой для котят, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-s-indeykoy.html?offer=146270,991,1165,Sirius
142,66571,"Science Plan Сухой корм для взрослых кошек для поддержания жизненной энергии и иммунитета, с тунцом, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Hills_Standard_suhoy_korm_dlya_koshek_tunets.html?offer=104601,2579,2579,Hills
143,48177,"Hepatic HF26 корм для кошек при заболеваниях печени, 500 г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Royal_Canin_Hepatic_HF26_Feline_korm_suhoy_dieticheskiy_suhoy_korm_dlya_koshek_pri_boleznyah_pecheni.html?offer=48178,1149,1149,Royal Canin
144,146267,"Корм сухой для взрослых кошек, мясной рацион, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-myasnoy-racion.html?offer=146268,1135,1135,Sirius
145,41880,"Original Adult Сухой корм для поддержания здоровья почек у взрослых кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_Adult_suhoy_korm_dlya_koshek_kuritsaris.html?offer=41888,563,563,PRO PLAN®
146,86132,"Sterilised сухой корм для взрослых кошек для поддержания органов чувств у стерилизованных с лососем, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/proplan-suh-400g-dlya-sterilizovannyh-koshek-chuvstvitelnoe-pishchevarenie-s.html?offer=86134,1815,2135,PRO PLAN®
147,137905,"Корм сухой для взрослых кошек лосось, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-losos.html?offer=139523,1004,1255,Brit
148,31164,"Science Plan Hairball Indoor Сухой корм для выведения шерсти из желудка у домашних кошек, с курицей, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Korm_dlya_domashnih_koshek_Hills_Indor_kuritsa.html?offer=31165,3496,3496,Hills
149,147244,"Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с говядиной и пшеницей, 750 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-govyadina-i-pshenica.html?offer=147245,1999,1999,Purina ONE®
150,146271,"Корм сухой для взрослых кошек, с лососем и рисом, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-s-lososem-i-risom.html?offer=146273,1125,1125,Sirius
151,146233,"Сухой корм для котят с цыпленком, 400 г",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-s-cyplenkom.html?offer=146234,535,535,AlphaPet
152,49002,"Science Plan Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с тунцом, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Hills_dlya_sterilizovannyh_koshek_tunets.html?offer=42008,569,569,Hills
153,170134,"Сухой корм для стерилизованных кошек, с уткой и клюквой, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-utkoy-i-klyukvoy-1-5-kg.html?offer=170135,1035,1035,Sirius
154,41947,"Kitten Maine Coon корм для котят породы мейн-кун в возрасте до 15 месяцев, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_suhoy_korm_dlya_kotyat_krupnyh_porod_Meyn_Kun_s_ptitsey.html?offer=41948,615,615,Royal Canin
155,143088,"Prescription Diet k/d and Mobility Сухой диетический корм для кошек для поддержания здоровья почек и суставов, с курицей, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/pd-k-d-mob-korm-d-kosh-poch-sustavy-6h1-5kg.html?offer=143089,4705,4705,Hills
156,166404,"Monopronein Superpremium Сухой корм для взрослых кошек, с индейкой, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/korm-suhoy-dlya-koshek-s-indeykoy-1-5kg.html?offer=166405,1737,1737,AlphaPet
157,168905,"Сухой корм для котят, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-kotyat-s-kuricey-pak-400g.html?offer=168906,419,419,Wellkiss
158,66358,"British Shorthair Kitten корм для британских короткошерстных котят в возрасте до 12 месяцев, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_British_Shorthair_Kitten_korm_dlya_kotyat_porody_Britanskaya_korotkosherstnaya.html?offer=48201,615,615,Royal Canin
159,165077,"Acti Protect Expert Care Nutrition Сухой корм для стерилизованных кошек, с индейкой 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-sukhoy-acti-protect-dlya-sterilizovannykh-koshek-s-indeykoy-1-5kg.html?offer=165078,2189,2189,PRO PLAN®
160,165079,"Acti Protect Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с высоким содержанием индейки, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-sukhoy-acti-protect-dlya-sterilizovannykh-koshek-s-indeykoy-400g.html?offer=165080,665,665,PRO PLAN®
161,113374,"Корм сухой кошек Гастроинтестинал Хэирбол Контрол, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/korm-suhoy-koshek-gastrointestinal-heirbol-kontrol.html?offer=113375,875,875,Royal Canin
162,146276,"Корм сухой для стерилизованных кошек, с уткой и клюквой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-utkoy-i-klyukvoy.html?offer=146277,277,325,Sirius
163,131684,"Nature Elements Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с курицей, 200 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/proplan-suh-1-4kg-d-kosh-nat-steril-kur.html?offer=131685,1600,1999,PRO PLAN®
164,166400,"Monopronein Superpremium Сухой корм для взрослых кошек, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/korm-suhoy-dlya-koshek-s-indeykoy-400g.html?offer=166401,475,475,AlphaPet
165,147239,"Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с курицей и цельными злаками, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-kurica-i-zlaki.html?offer=147240,1079,1079,Purina ONE®
166,155318,"Adult Large Breed Brillant-Hairball Сухой корм для кошек крупных пород, с курицей, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-krupnyh-porod-s-kuricey-1-5-kg.html?offer=155319,1379,1379,UNICA
167,146230,"Сухой корм для взрослых кошек с говядиной и печенью, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-s-govyadinoy-i-pechenyu1.html?offer=146232,1577,1577,AlphaPet
168,148052,"Veterinary Diets NF Renal Function Early care Сухой корм для поддержания функции почек при хронической почечной недостаточности у взрослых кошек (начальная стадия), 350 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/veterinary-diets-nf-suhoy-korm-early-care-dlya-podderzhaniya-funkcii-pochek-na-nachalnoy-stadii-350g.html?offer=148054,4275,4275,PRO PLAN® Veterinary Diets
169,147241,"Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с лососем и пшеницей, 750 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-losos-i-pshenica.html?offer=147242,1079,1079,Purina ONE®
170,41886,"Original Adult Optisenses Сухой корм для поддержания здоровья органов чувств у взрослых кошек, с высоким содержанием лосося, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_Adult_suhoy_korm_dlya_koshekososris.html?offer=41887,545,545,PRO PLAN®
171,48532,"HP ST/OX Сухой диетический корм для кошек при хронической печеночной недостаточности, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Purina_Veterinary_Diets_HP_dieticheskiy_suhoy_korm_dlya_koshek_patologiya_pecheni_15_kg_1015901.html?offer=48533,4249,4249,PRO PLAN® Veterinary Diets
172,166406,"Abult Monoprotein Сухой корм для взрослых кошек, с белой рыбой, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-beloy-ryboy-1-5kg.html?offer=166407,1779,1779,AlphaPet
173,164154,"Care Sterilised Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-400g.html?offer=164060,1939,1939,Brit
174,112316,"Sterilised сухой корм для котят для стерилизованных с лососем, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/pro-plan-sterilised-kitten-salmon-8x400g.html?offer=112319,3699,3699,PRO PLAN®
175,147237,"Housecat сухой корм для взрослых кошек при домашнем образе жизни с индейкой и цельными злаками, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-domashnih-koshek-indeyka-i-zlaki.html?offer=147243,1999,1999,Purina ONE®
176,169193,"Sterlised Сухой корм для стерилизованных кошек с индейкой и свеклой, 400гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-i-svekloy-pak-0-4kg.html?offer=169206,6688,6688,BOWL WOW
177,164172,"Cat Sterilised Grain Free Сухой беззерновой корм для стерилизованных кошек, лосось и чечевица, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/cat-sterilised-grain-free-sukhoy-bezzernovoy-korm-dlya-sterilizovannykh-koshek-losos-i-chechevitsa-1-5-kg.html?offer=164173,2490,2490,Guabi Natural
178,147246,"Kitten сухой корм для котят с курицей и цельными злаками, 750 г",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-kurica-i-zlaki.html?offer=147247,569,569,Purina ONE®
179,93833,"Delicate Senior 7+ сухой корм для взрослых кошек старше 7 лет с чувствительным пищеварением или особыми предпочтениями в еде с высоким содержанием индейки, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/proplan-suh-1-5kg-dlya-koshek-dlya-chuvstvitelnogo-pishchevareniya-7-sindeykoy.html?offer=93835,3859,3859,PRO PLAN®
180,31174,"Science Plan Сухой корм для взрослых кошек для поддержания жизненной энергии и иммунитета, с курицей, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Hills_Standard_suhoy_korm_dlya_koshek_kuritsa.html?offer=104587,2220,2220,Hills
181,105701,"Skin & Coat сухой корм для стерилизованных кошек с чувствительной кожей и шерстью, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/korm-suhoy-dlya-koshek-skin-end-koat.html?offer=105703,2425,2425,Royal Canin
182,169863,"Satiety Weight Management Корм сухой для снижения веса у кошек, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/korm-suhoy-dlya-koshek-setaeti-veyt-menedzhment-0-4-kg.html?offer=169866,2959,2959,Royal Canin
183,164143,"Care Sterilised Сухой корм для стерилизованных кошек, с индейкой и уткой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-i-utkoy-1-5kg.html?offer=164050,1939,1939,Brit
184,159178,"Science Plan Culinary Creations Сухой корм для взрослых кошек для поддержания жизненной энергии и иммунитета, с лососем и морковью, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-s-lososem-i-morkovyu-pak-1-5kg.html?offer=159179,2705,2705,Hills
185,170891,"Delicate Degistion Сухой корм для кошек с чувствительным пищеварением, с индейкой и рисом, 600 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy-i-risom-400-200-g.html?offer=170892,583,583,PRO PLAN®
186,159395,"Natural Cat Сухой корм для стерилизованных кошек с цыпленком и коричневым рисом, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-dlya-sterilizovannyh-koshek-cyplenok-i-korichnevyy-ris-pak-1-5kg.html?offer=159396,1975,1975,Guabi Natural
187,45657,"Sterilised Weight Control Adult Сухой корм для стерилизованных кошек и кошек с избыточным весом старше 1 года, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Eukanuba_Adultight_suhoy_korm_dlya_vzroslyh_sterilizovannyh_koshek_i_koshek_s_izbytochnym_vesom.html?offer=45658,465,465,Eukanuba
188,43251,"Siberian Adult корм для взрослых сибирских кошек старше 12 месяцев, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Korm_suhoy_Royal_Kanin_dlya_koshek_Sibirskaya_koshka.html?offer=31132,2859,2859,Royal Canin
189,84507,"Kitten Sterilised корм сухой для котят от 6-12 месяцев, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-kotyat-royal-kanin-sterilayzd-pak-400-g.html?offer=84509,2375,2375,Royal Canin
190,159397,"Natural Cat Сухой корм для стерилизованных кошек с лососем и ячменем, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-dlya-sterilizovannyh-koshek-losos-i-yachmen-pak-1-5kg.html?offer=159398,1975,1975,Guabi Natural
191,170021,"Сухой корм для стерилизованных кошек, c кроликом, 10 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-c-krolikom-10kg.html?offer=170022,6230,8899,Мираторг
192,169203,"Adult Cухой корм для взрослых кошек с индейкой и яблоком, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-s-indeykoy-i-yablokom-pak-1-5kg.html?offer=169204,1485,1485,BOWL WOW
193,41944,"Indoor Home Life Сухой корм для пожилых домашних кошек старше 7 лет, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Indoor_Mature_27_korm_dlya_domashnih_koshek_starshe_7let.html?offer=41945,1620,1905,Royal Canin
194,66449,"Adult Top Condition корм для кошек старше 1 года, с курицей, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Eukanuba_Adult_suhoy_korm_dlya_vzroslyh_koshek_kuritsapechen.html?offer=47007,465,465,Eukanuba
195,145534,Корм сухой для стерилизованных кошек с кроликом 300 гр,https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-krolikom1.html?offer=145545,872,1089,Grand Prix
196,145536,"Корм сухой для кошек вывод шерсти с индейкой, 300 гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-vyvod-shersti-s-indeykoy.html?offer=145547,854,1067,Grand Prix
197,157366,"Sterilised Optirenal Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с высоким содержанием индейки, 7 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-mesh-7kg.html?offer=157367,7539,7539,PRO PLAN®
198,170011,"Сухой корм для кошек, со вкусом курицы, 650 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-dlya-koshek-kurica-650g.html?offer=170012,361,515,NATURE`S TABLE
199,117268,"Light Weight Care корм сухой для кошек, склонных к набору лишнего веса, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-layt-veyt-kea.html?offer=117271,10869,10869,Royal Canin
200,145530,"Корм сухой для котят с лососем, 300 гр",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-s-lososem.html?offer=145541,784,979,Grand Prix
201,145532,"Super Premium Сбалансированный сухой корм для кошек всех пород, с лососем, 300 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-lososem.html?offer=145543,764,955,Grand Prix
202,169195,"Sensitive Сухой корм для кошек с чувствительным пищеварением с индейкой и тыквой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy-i-tykvoy-pak-0-4kg.html?offer=169202,1514,1514,BOWL WOW
203,41958,"Persian Adult Сухой корм для взрослых кошек персидской породы, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Persian_korm_suhoy_dlya_persidskih_koshek.html?offer=41930,2859,2859,Royal Canin
204,145538,"Корм сухой для кошек с чувствительным пищеварением с индейкой, 300 гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy.html?offer=145549,880,1099,Grand Prix
205,169656,"Adult Cat Food Сухой корм для кошек, с лососем, 0,3 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-dlya-koshek-s-lososem-1kg.html?offer=169657,1689,1689,KLICKER
206,96179,"Sphynx kitten корм сухой для котят породы сфинкс младше 12 месяцев, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-kotyat-sfinks.html?offer=97750,2815,2815,Royal Canin
